Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6375500	0.000000	0.000000	0.000000	0.000000	100.000000
1	1	6383600	246913.580247	123456.789062	123456.790123	0.000000	100.000000
2	1	6391800	184049.079755	122699.382812	121951.219512	0.000000	100.000000
3	1	6397000	186046.511628	139534.890625	192307.692308	0.000000	100.000000
4	2	6556900	27563.395810	22050.716797	6253.908693	0.000000	100.000000
5	2	6561900	32188.841202	26824.035156	200000.000000	0.000000	100.000000
6	2	6565500	36842.105263	31578.947266	277777.777778	0.000000	100.000000
7	3	6710100	23909.145248	20920.501953	6915.629322	0.000000	100.000000
8	3	6716700	26377.491208	23446.658203	151515.151515	0.000000	100.000000
9	3	6721400	28910.089621	26019.082031	212765.957447	0.000000	100.000000
10	4	6861900	22615.131579	20559.210938	7117.437722	0.000000	100.000000
11	4	6870000	24266.936299	22244.691406	123456.790123	0.000000	100.000000
12	4	6877800	25880.947641	23890.105469	128205.128205	0.000000	100.000000
13	5	7013800	21933.260222	20366.599609	7352.941176	0.000000	100.000000
14	5	7022800	23173.180905	21628.302734	111111.111111	0.000000	100.000000
15	5	7034000	24297.646166	22779.042969	89285.714286	0.000000	100.000000
16	6	7165400	21521.711609	20255.728516	7610.350076	0.000000	100.000000
17	6	7175200	22508.440665	21257.972656	102040.816327	0.000000	100.000000
18	6	7189900	23330.058939	22102.160156	68027.210884	0.000000	100.000000
19	7	7317300	21235.931196	20174.134766	7849.293564	0.000000	100.000000
20	7	7328000	22047.244094	20997.375000	93457.943925	0.000000	100.000000
21	7	7345800	22673.399979	21642.791016	56179.775281	0.000000	100.000000
22	8	7469100	21031.455743	20117.044922	8110.300081	0.000000	100.000000
23	8	7480600	21717.491630	20812.597656	86956.521739	0.000000	100.000000
24	8	7501500	22202.486679	21314.386719	47846.889952	0.000000	100.000000
25	9	7621000	20875.150542	20072.259766	8368.200837	0.000000	100.000000
26	9	7633200	21467.758607	20672.656250	81967.213115	0.000000	100.000000
27	9	7657400	21842.577424	21062.486328	41322.314050	0.000000	100.000000
28	10	7772800	20754.311887	20038.646484	8665.511265	0.000000	100.000000
29	10	7785800	21272.069772	20563.000000	76923.076923	0.000000	100.000000
30	10	7813300	21560.717763	20865.210938	36363.636364	0.000000	100.000000
31	11	7924500	20658.489348	19469.142578	8992.805755	0.000000	100.000000
32	11	7938500	21113.243762	19396.132812	71428.571429	0.000000	100.000000
33	11	7969300	21332.664073	19080.328125	32467.532468	0.000000	100.000000
34	12	8076300	20578.551270	19744.634766	9345.794393	0.000000	100.000000
35	12	8091200	20982.689281	19616.818359	67114.093960	0.000000	100.000000
36	12	8125200	21146.482254	19234.468750	29411.764706	0.000000	100.000000
37	13	8227900	20513.927877	19765.451172	9737.098345	0.000000	100.000000
38	13	8243900	20873.474631	19643.792969	62500.000000	0.000000	100.000000
39	13	8281100	20990.764064	19234.468750	26881.720430	0.000000	100.000000
40	14	8379600	20458.060975	19766.751953	10152.284264	0.000000	100.000000
41	14	8396400	20782.819536	19654.087891	59523.809524	0.000000	100.000000
42	14	8436900	20859.609974	19241.871094	24691.358025	0.000000	100.000000
43	15	8531400	20409.109885	19768.054688	10582.010582	0.000000	100.000000
44	15	8549100	20702.981229	19655.375000	56497.175141	0.000000	100.000000
45	15	8592900	20745.016686	19244.339844	22831.050228	0.000000	100.000000
46	16	8683200	20366.598778	19765.451172	11074.197121	0.000000	100.000000
47	16	8701600	20635.398306	19654.087891	54347.826087	0.000000	100.000000
48	16	8748800	20646.357393	19244.339844	21186.440678	0.000000	100.000000
49	17	8835000	20329.335231	19766.751953	11600.928074	0.000000	100.000000
50	17	8854200	20575.301569	19656.664062	52083.333333	0.000000	100.000000
51	17	8904500	20561.486754	19246.808594	19880.715706	0.000000	100.000000
52	18	8986700	20297.181373	19768.054688	12165.450122	0.000000	100.000000
53	18	9006700	20522.955306	19657.951172	50000.000000	0.000000	100.000000
54	18	9060300	20485.697259	19245.574219	18656.716418	0.000000	100.000000
55	19	9138500	20267.824828	19769.357422	12787.723785	0.000000	100.000000
56	19	9159300	20475.608880	19657.951172	48076.923077	0.000000	100.000000
57	19	9215900	20419.659203	19249.277344	17667.844523	0.000000	100.000000
58	20	9290100	20242.914980	19771.962891	13477.088949	0.000000	100.000000
59	20	9311900	20433.183490	19657.951172	45871.559633	0.000000	100.000000
60	20	9371600	20359.801075	19251.750000	16750.418760	0.000000	100.000000
61	21	9441800	20219.808890	19771.962891	14245.014245	0.000000	100.000000
62	21	9464500	20394.949822	19659.240234	44052.863436	0.000000	100.000000
63	21	9527400	20305.212729	19254.218750	15898.251192	0.000000	100.000000
64	22	9593600	20198.253628	19771.962891	15105.740181	0.000000	100.000000
65	22	9617100	20360.315893	19660.529297	42553.191489	0.000000	100.000000
66	22	9683100	20256.379248	19256.691406	15151.515152	0.000000	100.000000
67	23	9745200	20179.837968	19771.962891	16103.059581	0.000000	100.000000
68	23	9769700	20328.796182	19661.816406	40816.326531	0.000000	100.000000
69	23	9838900	20211.353006	19257.927734	14450.867052	0.000000	100.000000
70	24	9896900	20162.435395	19771.962891	17241.379310	0.000000	100.000000
71	24	9922300	20299.988722	19660.529297	39370.078740	0.000000	100.000000
72	24	9994700	20170.203360	19257.927734	13812.154696	0.000000	100.000000
73	25	10048500	20147.018786	19774.570312	18587.360595	0.000000	100.000000
74	25	10074900	20273.557874	19661.816406	37878.787879	0.000000	100.000000
75	25	10150600	20131.917035	19259.164062	13210.039630	0.000000	100.000000
76	26	10200400	20131.245261	19773.267578	20080.321285	0.000000	100.000000
77	26	10227300	20250.272600	19663.105469	37174.721190	0.000000	100.000000
78	26	10306600	20096.156292	19257.927734	12610.340479	0.000000	100.000000
79	27	10352100	20117.688478	19774.570312	21978.021978	0.000000	100.000000
80	27	10380000	20227.244350	19661.816406	35842.293907	0.000000	100.000000
81	27	10462500	20063.616345	19255.457031	12121.212121	0.000000	100.000000
82	28	10503800	20105.128019	19774.570312	24213.075061	0.000000	100.000000
83	28	10532500	20206.879962	19661.816406	34843.205575	0.000000	100.000000
84	28	10618300	20033.939851	19255.457031	11655.011655	0.000000	100.000000
85	29	10655500	20093.457944	19775.873047	26881.720430	0.000000	100.000000
86	29	10685100	20187.488398	19661.816406	33783.783784	0.000000	100.000000
87	29	10774200	20005.910837	19251.750000	11223.344557	0.000000	100.000000
88	30	10807200	20082.586818	19774.570312	30303.030303	0.000000	100.000000
89	30	10837600	20169.875171	19663.105469	32894.736842	0.000000	100.000000
90	30	10930000	19980.239324	19250.513672	10822.510823	0.000000	100.000000
91	31	10958700	20073.311224	19777.177734	34843.205575	0.000000	100.000000
92	31	10990200	20152.989360	19663.105469	31746.031746	0.000000	100.000000
93	31	11085800	19956.266055	19250.513672	10460.251046	0.000000	100.000000
94	32	11110400	20063.781706	19778.480469	40650.406504	0.000000	100.000000
95	32	11142800	20137.184570	19663.105469	30864.197531	0.000000	100.000000
96	32	11241700	19933.418273	19248.042969	10111.223458	0.000000	100.000000
97	33	11262100	20054.843859	19777.177734	49019.607843	0.000000	100.000000
98	33	11295400	20122.360211	19663.105469	30030.030030	0.000000	100.000000
99	33	11397500	19912.385504	19248.042969	9794.319295	0.000000	100.000000
100	34	11413800	20046.444237	19777.177734	61349.693252	0.000000	100.000000
101	34	11448100	20108.031384	19661.816406	29154.518950	0.000000	100.000000
102	34	11553400	19892.234303	19246.808594	9496.676163	0.000000	100.000000
103	35	11565500	20038.535645	19775.873047	82644.628099	0.000000	100.000000
104	35	11600700	20094.924596	19661.816406	28409.090909	0.000000	100.000000
105	35	11709100	19874.006300	19249.277344	9225.092251	0.000000	100.000000
106	36	11717100	20031.451251	19779.785156	125000.000000	0.000000	100.000000
107	36	11753200	20082.935084	19660.529297	27700.831025	0.000000	100.000000
108	36	11864900	19856.450614	19251.750000	8952.551477	0.000000	100.000000
109	37	11868800	20024.393352	19779.785156	256410.256410	0.000000	100.000000
110	37	11906000	20070.518036	19659.240234	26881.720430	0.000000	100.000000
111	37	12020600	19840.215408	19254.218750	8726.003490	0.000000	100.000000
112	38	12024000	20005.311145	19734.246094	294117.647059	0.000000	100.000000
113	38	12058500	20059.827556	19659.240234	28985.507246	0.000000	100.000000
114	39	12176600	19823.826516	19251.750000	8467.400508	0.000000	100.000000
115	38	12179900	19984.839088	19679.875000	303030.303030	0.000000	100.000000
116	39	12211000	20049.695827	19660.529297	32154.340836	0.000000	100.000000
117	40	12329100	19819.940876	19293.845703	8467.400508	0.000000	100.000000
118	39	12335600	19966.107951	19628.369141	153846.153846	0.000000	100.000000
119	40	12363700	20039.410841	19657.951172	35587.188612	0.000000	100.000000
120	41	12480800	19818.845921	19344.855469	8539.709650	0.000000	100.000000
121	40	12491300	19948.330554	19574.578125	95238.095238	0.000000	100.000000
122	41	12516400	20029.637350	19656.664062	39840.637450	0.000000	100.000000
123	42	12632400	19818.120795	19397.388672	8620.689655	0.000000	100.000000
124	41	12647000	19931.435861	19523.623047	68493.150685	0.000000	100.000000
125	42	12668900	20020.974354	19657.951172	45662.100457	0.000000	100.000000
126	43	12784100	19817.120744	19450.207031	8680.555556	0.000000	100.000000
127	42	12802800	19915.049865	19471.667969	53475.935829	0.000000	100.000000
128	43	12821600	20012.100340	19656.664062	53191.489362	0.000000	100.000000
129	44	12935800	19816.166944	19502.046875	8756.567426	0.000000	100.000000
130	43	12958500	19899.741759	19421.246094	44052.863436	0.000000	100.000000
131	44	12974200	20003.940170	19657.951172	63694.267516	0.000000	100.000000
132	45	13087500	19815.256257	19555.439453	8826.125331	0.000000	100.000000
133	44	13114300	19884.845967	19369.833984	37313.432836	0.000000	100.000000
134	45	13126800	19996.148890	19657.951172	80000.000000	0.000000	100.000000
135	46	13239200	19814.385827	19606.562500	8896.797153	0.000000	100.000000
136	45	13269900	19871.199814	19319.937500	32573.289902	0.000000	100.000000
137	46	13279200	19989.281110	19659.240234	107526.881720	0.000000	100.000000
138	47	13390900	19813.553040	19659.240234	8952.551477	0.000000	100.000000
139	46	13425600	19857.874356	19270.298828	28818.443804	0.000000	100.000000
140	47	13431800	19982.143616	19661.816406	161290.322581	0.000000	100.000000
141	48	13542400	19813.308404	19713.496094	9041.591320	0.000000	100.000000
142	47	13581300	19845.124761	19264.111328	25706.940874	0.000000	100.000000
143	48	13584500	19975.031211	19659.240234	312500.000000	0.000000	100.000000
144	49	13694200	19812.261740	19768.054688	9115.770283	0.000000	100.000000
145	49	13737100	19832.645077	19265.347656	23310.023310	0.000000	100.000000
146	48	13740500	19959.266802	19614.253906	294117.647059	0.000000	100.000000
147	50	13845900	19811.522810	19778.480469	9487.666034	0.000000	100.000000
148	50	13889900	19828.595763	19301.292969	22727.272727	0.000000	100.000000
149	49	13896400	19944.421545	19573.302734	153846.153846	0.000000	100.000000
150	51	13997600	19810.813293	19778.480469	9881.422925	0.000000	100.000000
151	51	14042500	19825.224990	19339.865234	22271.714922	0.000000	100.000000
152	50	14052100	19930.698486	19535.066406	104166.666667	0.000000	100.000000
153	52	14149300	19810.131467	19777.177734	10288.065844	0.000000	100.000000
154	52	14195000	19822.239274	19379.845703	21881.838074	0.000000	100.000000
155	51	14207900	19917.266738	19493.177734	77519.379845	0.000000	100.000000
156	53	14301000	19809.475743	19777.177734	10741.138561	0.000000	100.000000
157	53	14347500	19819.367787	19421.246094	21505.376344	0.000000	100.000000
158	52	14363600	19904.608105	19455.251953	62111.801242	0.000000	100.000000
159	54	14452700	19808.844649	19777.177734	11223.344557	0.000000	100.000000
160	54	14500100	19816.360190	19460.300781	21097.046414	0.000000	100.000000
161	53	14519500	19891.944990	19413.707031	51546.391753	0.000000	100.000000
162	55	14604400	19808.236824	19777.177734	11778.563015	0.000000	100.000000
163	55	14652800	19813.224119	19499.513672	20661.157025	0.000000	100.000000
164	54	14675200	19880.236635	19374.839844	44642.857143	0.000000	100.000000
165	56	14756000	19807.887358	19778.480469	12376.237624	0.000000	100.000000
166	56	14805500	19810.201661	19536.337891	20202.020202	0.000000	100.000000
167	55	14830900	19868.959482	19333.634766	39370.078740	0.000000	100.000000
168	57	14907700	19807.318159	19778.480469	13020.833333	0.000000	100.000000
169	57	14958000	19807.748325	19577.134766	19880.715706	0.000000	100.000000
170	56	14986600	19858.090139	19295.085938	34965.034965	0.000000	100.000000
171	58	15059300	19806.996937	19777.177734	13755.158184	0.000000	100.000000
172	58	15110700	19804.927191	19615.535156	19455.252918	0.000000	100.000000
173	57	15142300	19847.606881	19257.927734	31645.569620	0.000000	100.000000
174	59	15211000	19806.462566	19778.480469	14556.040757	0.000000	100.000000
175	59	15263300	19802.425797	19656.664062	19120.458891	0.000000	100.000000
176	58	15298000	19837.489493	19261.636719	28818.443804	0.000000	100.000000
177	60	15362700	19805.946235	19778.480469	15455.950541	0.000000	100.000000
178	60	15415900	19800.008849	19659.240234	18796.992481	0.000000	100.000000
179	59	15453600	19827.937564	19265.347656	26525.198939	0.000000	100.000000
180	61	15514300	19805.663763	19779.785156	16474.464580	0.000000	100.000000
181	61	15568500	19797.672142	19659.240234	18450.184502	0.000000	100.000000
182	60	15609200	19818.707560	19266.585938	24570.024570	0.000000	100.000000
183	62	15666000	19805.177332	19779.785156	17605.633803	0.000000	100.000000
184	62	15721100	19795.411745	19657.951172	18148.820327	0.000000	100.000000
