Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	436667100	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	437678900	1976.675232	988.337646	988.337616	0.000000	100.000000
2	0	437720400	2848.191398	1898.794312	24096.385542	0.000000	100.000000
3	0	437753000	3683.580440	2762.685303	30674.846626	0.000000	100.000000
4	1	438509100	2714.440825	2171.552734	1322.576379	0.000000	100.000000
5	1	438532400	3216.640755	2680.533936	42918.454936	0.000000	100.000000
6	1	438558200	3701.549363	3172.756592	38759.689922	0.000000	100.000000
7	2	439302500	3035.592320	2656.143311	1343.544270	0.000000	100.000000
8	2	439331200	3378.251567	3002.890381	34843.205575	0.000000	100.000000
9	2	439357600	3716.781267	3345.103271	37878.787879	0.000000	100.000000
10	3	440098600	3205.595221	2914.177490	1349.527665	0.000000	100.000000
11	3	440129500	3465.804067	3176.987061	32362.459547	0.000000	100.000000
12	3	440146700	3736.061616	3448.672363	58139.534884	0.000000	100.000000
13	4	440881100	3322.259136	3084.954834	1361.655773	0.000000	100.000000
14	4	440916000	3530.325496	3294.970703	28653.295129	0.000000	100.000000
15	4	440920400	3761.784967	3526.673340	227272.727273	0.000000	100.000000
16	5	441657100	3406.813627	3206.412842	1357.404642	0.000000	100.000000
17	5	441687200	3585.585945	3386.386719	33222.591362	0.000000	100.000000
18	5	441691500	3781.546055	3582.517090	232558.139535	0.000000	100.000000
19	6	442419600	3476.749239	3302.911865	1373.437715	0.000000	100.000000
20	6	442446600	3633.532312	3460.507080	37037.037037	0.000000	100.000000
21	6	442457300	3799.523333	3626.817627	93457.943925	0.000000	100.000000
22	7	443180300	3531.290303	3377.756104	1383.125864	0.000000	100.000000
23	7	443205200	3670.791208	3517.841553	40160.642570	0.000000	100.000000
24	7	443219300	3815.512347	3662.891602	70921.985816	0.000000	100.000000
25	8	443939800	3575.013406	3437.512939	1387.925052	0.000000	100.000000
26	8	443963500	3700.455019	3563.400879	42194.092827	0.000000	100.000000
27	8	443980900	3828.379228	3691.651611	57471.264368	0.000000	100.000000
28	9	444701200	3609.614020	3485.144287	1388.310426	0.000000	100.000000
29	9	444725000	3723.054394	3598.952637	42016.806723	0.000000	100.000000
30	9	444743500	3838.343817	3714.526123	54054.054054	0.000000	100.000000
31	10	445462400	3638.306823	3854.307129	1391.014049	0.000000	100.000000
32	10	445482600	3743.406500	3864.883789	49504.950495	0.000000	100.000000
33	10	445509100	3845.283872	3867.923340	37735.849057	0.000000	100.000000
34	11	446226100	3661.470865	3887.521240	1394.700139	0.000000	100.000000
35	11	446249200	3757.005249	3887.621826	43290.043290	0.000000	100.000000
36	11	446274500	3851.198035	3887.873779	39525.691700	0.000000	100.000000
37	12	446991400	3680.636944	3901.728271	1394.894685	0.000000	100.000000
38	12	447020100	3767.024051	3901.728271	34843.205575	0.000000	100.000000
39	12	447040000	3856.202219	3905.029785	50251.256281	0.000000	100.000000
40	13	447758000	3696.724342	3916.755859	1392.757660	0.000000	100.000000
41	13	447784000	3778.031646	3919.263184	38461.538462	0.000000	100.000000
42	13	447805400	3860.553226	3917.113770	46728.971963	0.000000	100.000000
43	14	448530000	3709.042477	3922.132568	1380.071764	0.000000	100.000000
44	14	448555000	3785.361586	3927.215576	40000.000000	0.000000	100.000000
45	14	448573700	3863.403491	3919.877686	53475.935829	0.000000	100.000000
46	15	449298700	3720.827132	3925.879395	1379.310345	0.000000	100.000000
47	15	449336000	3788.805658	3922.183838	26809.651475	0.000000	100.000000
48	15	449351800	3862.921472	3916.295898	63291.139241	0.000000	100.000000
49	16	450095500	3723.451789	3908.336670	1344.628210	0.000000	100.000000
50	16	450117100	3791.821561	3911.088135	46296.296296	0.000000	100.000000
51	16	450132400	3861.778052	3908.743896	65359.477124	0.000000	100.000000
52	17	450877500	3729.662782	3897.521240	1342.101731	0.000000	100.000000
53	17	450901700	3793.573406	3897.875732	41322.314050	0.000000	100.000000
54	17	450916200	3859.892906	3897.673096	68965.517241	0.000000	100.000000
55	18	451642300	3739.516000	3894.839355	1377.220768	0.000000	100.000000
56	18	451665900	3800.304024	3894.889893	42372.881356	0.000000	100.000000
57	18	451693700	3859.821916	3889.638184	35971.223022	0.000000	100.000000
58	19	452405200	3748.864221	3894.081055	1405.481377	0.000000	100.000000
59	19	452428300	3806.816740	3894.434814	43290.043290	0.000000	100.000000
60	19	452459800	3862.544087	3887.873779	31746.031746	0.000000	100.000000
61	20	453159600	3759.284523	3897.521240	1428.979708	0.000000	100.000000
62	20	453183400	3814.413640	3895.699219	42016.806723	0.000000	100.000000
63	20	453212200	3868.214758	3894.535889	34722.222222	0.000000	100.000000
64	21	453903000	3771.198487	3907.827393	1447.596989	0.000000	100.000000
65	21	453920800	3825.266465	3910.527100	56179.775281	0.000000	100.000000
66	21	453951600	3876.305360	3907.725586	32467.532468	0.000000	100.000000
67	22	454635000	3784.526851	3924.852051	1463.271876	0.000000	100.000000
68	22	454656700	3835.549429	3928.449951	46082.949309	0.000000	100.000000
69	22	454683200	3885.413602	3925.057617	37735.849057	0.000000	100.000000
70	23	455367500	3796.710231	3942.440430	1461.347362	0.000000	100.000000
71	23	455385700	3846.441507	3946.485596	54945.054945	0.000000	100.000000
72	23	455410200	3894.766607	3944.876953	40816.326531	0.000000	100.000000
73	24	456088500	3810.229953	3969.041504	1474.273920	0.000000	100.000000
74	24	456107100	3858.024691	3972.405029	53763.440860	0.000000	100.000000
75	24	456131200	3904.624411	3969.566650	41493.775934	0.000000	100.000000
76	25	456805600	3823.522109	3996.323486	1482.799526	0.000000	100.000000
77	25	456822800	3869.873038	4007.052490	58139.534884	0.000000	100.000000
78	25	456851300	3913.952497	4000.266846	35087.719298	0.000000	100.000000
79	26	457527100	3835.091083	4036.815674	1479.727730	0.000000	100.000000
80	26	457547100	3879.310345	4037.685059	50000.000000	0.000000	100.000000
81	26	457570700	3922.769284	4033.179688	42372.881356	0.000000	100.000000
82	27	458243000	3846.884719	4073.043213	1487.431206	0.000000	100.000000
83	27	458264500	3889.357052	4074.536865	46511.627907	0.000000	100.000000
84	27	458290000	3931.017579	4068.458740	39215.686275	0.000000	100.000000
85	28	458962700	3857.263317	4098.136719	1486.546752	0.000000	100.000000
86	28	458984500	3898.303566	4099.144531	45871.559633	0.000000	100.000000
87	28	459005500	3939.404792	4102.956543	47619.047619	0.000000	100.000000
88	29	459676600	3867.967579	4125.752930	1490.090896	0.000000	100.000000
89	29	459696600	3908.031004	4127.512695	50000.000000	0.000000	100.000000
90	29	459718400	3947.716615	4133.028320	45871.559633	0.000000	100.000000
91	30	460389100	3878.256471	4149.664551	1490.979574	0.000000	100.000000
92	30	460410100	3916.943941	4151.272461	47619.047619	0.000000	100.000000
93	30	460440700	3953.965744	4150.238770	32679.738562	0.000000	100.000000
94	31	461110500	3886.529697	4162.331055	1492.982980	0.000000	100.000000
95	31	461131700	3924.037180	4160.368652	47169.811321	0.000000	100.000000
96	31	461162000	3960.008002	4160.656738	33003.300330	0.000000	100.000000
