                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  mpki                               |       1.25 |       2.49 |       2.53 |       2.49 |       2.53 |       2.55 |       2.53 |       2.50 |       0.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11493715 |   12681466 |   12494449 |   12346498 |   12465623 |   12578288 |   12515019 |   12313015 |    2797326 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        569 |         92 |         89 |         89 |         89 |         88 |         89 |         89 |         84 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   24950553 |   34416522 |   33822383 |   33386074 |   33670011 |   34071562 |   33945587 |   33306830 |    7855556 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      15653 |     130040 |     132172 |     138772 |     139130 |     130356 |     127339 |     127345 |       2347 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.06% |      0.38% |      0.39% |      0.42% |      0.41% |      0.38% |      0.38% |      0.38% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.16 |       0.97 |       1.00 |       1.07 |       1.06 |       0.98 |       0.96 |       0.98 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      16222 |     130132 |     132261 |     138861 |     139219 |     130444 |     127428 |     127434 |       2431 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       3191 |      11152 |      11998 |      12820 |      12972 |      11404 |      10502 |      11561 |        945 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     19.67% |      8.57% |      9.07% |      9.23% |      9.32% |      8.74% |      8.24% |      9.07% |     38.87% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.08 |       0.09 |       0.10 |       0.10 |       0.09 |       0.08 |       0.09 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11493715 |   12681466 |   12494449 |   12346498 |   12465623 |   12578288 |   12515019 |   12313015 |    2797326 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      19576 |     316029 |     315109 |     307450 |     308323 |     311856 |     313401 |     307144 |       4873 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.17% |      2.49% |      2.52% |      2.49% |      2.47% |      2.48% |      2.50% |      2.49% |      0.17% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.20 |       2.36 |       2.39 |       2.36 |       2.35 |       2.35 |       2.37 |       2.36 |       0.19 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   24950553 |   34416522 |   33822383 |   33386074 |   33670011 |   34071562 |   33945587 |   33306830 |    7855556 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     372929 |     931464 |     886250 |     870907 |     877081 |     886394 |     886861 |     874355 |     139865 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.49% |      2.71% |      2.62% |      2.61% |      2.60% |      2.60% |      2.61% |      2.63% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.81 |       6.96 |       6.73 |       6.69 |       6.67 |       6.68 |       6.71 |       6.73 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     446895 |    1252249 |    1206038 |    1183342 |    1190581 |    1203333 |    1204894 |    1186937 |     146253 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     357892 |     131205 |      99125 |     109735 |     111707 |      96968 |      97348 |     111907 |     123498 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.08% |     10.48% |      8.22% |      9.27% |      9.38% |      8.06% |      8.08% |      9.43% |     84.44% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.65 |       0.98 |       0.75 |       0.84 |       0.85 |       0.73 |       0.74 |       0.86 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     357647 |          0 |          0 |          0 |     348299 |          0 |          0 |          0 |     383870 |          0 |          0 |          0 |     365829 |          0 |          0 |          0
  average dram access latency (ns)   |     180.95 |        inf |        inf |        inf |     185.55 |        inf |        inf |        inf |     176.84 |        inf |        inf |        inf |     179.03 |        inf |        inf |        inf
  average dram queueing delay        |     127.52 |       0.00 |       0.00 |       0.00 |     132.12 |       0.00 |       0.00 |       0.00 |     123.41 |       0.00 |       0.00 |       0.00 |     125.60 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     182738 |      60635 |      62255 |      68359 |      69771 |      59295 |      60395 |      69369 |      49335 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4413 |      10710 |      11275 |      11268 |      11753 |      12163 |      11508 |      12081 |        206 |          0 |          0 |          0 |          0 |          0 |          0 |          0
