Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	442999800	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	443836800	2389.486260	1194.743164	1194.743130	0.000000	100.000000
2	0	443872800	3436.426117	2290.950684	27777.777778	0.000000	100.000000
3	0	443896800	4459.308807	3344.481689	41666.666667	0.000000	100.000000
4	1	444465100	3412.270525	2729.816406	1759.633996	0.000000	100.000000
5	1	444475400	4066.142586	3388.452148	97087.378641	0.000000	100.000000
6	1	444493600	4686.035614	4016.601807	54945.054945	0.000000	100.000000
7	2	445064600	3874.467261	3390.158691	1751.313485	0.000000	100.000000
8	2	445068900	4349.717268	3866.415283	232558.139535	0.000000	100.000000
9	2	445085800	4793.863854	4314.477539	59171.597633	0.000000	100.000000
10	3	445646500	4156.118941	3778.290039	1783.484930	0.000000	100.000000
11	3	445658700	4513.144533	4137.048828	81967.213115	0.000000	100.000000
12	3	445666100	4875.670405	4500.618652	135135.135135	0.000000	100.000000
13	4	446227800	4337.050805	4027.261475	1780.309774	0.000000	100.000000
14	4	446235200	4636.211906	4327.131348	135135.135135	0.000000	100.000000
15	4	446238500	4940.253806	4631.488281	303030.303030	0.000000	100.000000
16	5	446794900	4479.460357	4215.962891	1797.268152	0.000000	100.000000
17	5	446803700	4731.985594	4469.097656	113636.363636	0.000000	100.000000
18	5	446807800	4989.495798	4726.890625	243902.439024	0.000000	100.000000
19	6	447358000	4589.050525	4359.597656	1817.520901	0.000000	100.000000
20	6	447373900	4800.987632	4572.369141	62893.081761	0.000000	100.000000
21	6	447378100	5024.781308	4796.382324	238095.238095	0.000000	100.000000
22	7	447926300	4668.628844	4465.645020	1824.151769	0.000000	100.000000
23	7	447939000	4859.086492	4656.624512	78740.157480	0.000000	100.000000
24	7	447943800	5056.634304	4854.369141	208333.333333	0.000000	100.000000
25	8	448491100	4734.762260	4552.656250	1827.151471	0.000000	100.000000
26	8	448502200	4906.949695	4725.210938	90090.090090	0.000000	100.000000
27	8	448515500	5076.418224	4895.117676	75187.969925	0.000000	100.000000
28	9	449059200	4785.952405	4620.919434	1839.249586	0.000000	100.000000
29	9	449071800	4940.711462	4776.020996	79365.079365	0.000000	100.000000
30	9	449084000	5095.164525	4930.804199	81967.213115	0.000000	100.000000
31	10	449629900	4826.473206	5178.574707	1831.837333	0.000000	100.000000
32	10	449642600	4967.784669	5199.486816	78740.157480	0.000000	100.000000
33	10	449651300	5111.628956	5213.311035	114942.528736	0.000000	100.000000
34	11	450197100	4862.934712	5233.775391	1832.172957	0.000000	100.000000
35	11	450209100	4993.549998	5232.223633	83333.333333	0.000000	100.000000
36	11	450217700	5126.144724	5240.998535	116279.069767	0.000000	100.000000
37	12	450764100	4894.195227	5263.619629	1830.161054	0.000000	100.000000
38	12	450773600	5016.851475	5258.821289	105263.157895	0.000000	100.000000
39	12	450782900	5139.340366	5265.836914	107526.881720	0.000000	100.000000
40	13	451329000	4922.441531	5279.366211	1831.166453	0.000000	100.000000
41	13	451340400	5035.608949	5280.109863	87719.298246	0.000000	100.000000
42	13	451348800	5150.317403	5279.180664	119047.619048	0.000000	100.000000
43	14	451899200	4944.153538	5289.699219	1816.860465	0.000000	100.000000
44	14	451907100	5052.035970	5289.232910	126582.278481	0.000000	100.000000
45	14	451970000	5128.090790	5234.231934	15898.251192	0.000000	100.000000
46	15	452525600	4933.968801	5234.962891	1799.856012	0.000000	100.000000
47	15	452536100	5033.398698	5233.410156	95238.095238	0.000000	100.000000
48	15	452551100	5130.191702	5223.478027	66666.666667	0.000000	100.000000
49	16	453114800	4943.153732	5211.228516	1773.993259	0.000000	100.000000
50	16	453128100	5035.395871	5213.583008	75187.969925	0.000000	100.000000
51	16	453132400	5131.950339	5213.492676	232558.139535	0.000000	100.000000
52	17	453693000	4956.420903	5202.282227	1783.803068	0.000000	100.000000
53	17	453707900	5042.911441	5200.297852	67114.093960	0.000000	100.000000
54	17	453712100	5134.284887	5200.838867	238095.238095	0.000000	100.000000
55	18	454264100	4971.458502	5196.604980	1811.594203	0.000000	100.000000
56	18	454279300	5053.415488	5192.916992	65789.473684	0.000000	100.000000
57	18	454284200	5139.839070	5200.478516	204081.632653	0.000000	100.000000
58	19	454825600	4989.091647	5202.552734	1847.063170	0.000000	100.000000
59	19	454841900	5066.668919	5199.216309	61349.693252	0.000000	100.000000
60	19	454849600	5147.766207	5203.274414	129870.129870	0.000000	100.000000
61	20	455385500	5005.772786	5212.314941	1866.019780	0.000000	100.000000
62	20	455396500	5081.997628	5213.854980	90909.090909	0.000000	100.000000
63	20	455408900	5157.505379	5210.504395	80645.161290	0.000000	100.000000
64	21	455931200	5026.524584	5231.858398	1914.608463	0.000000	100.000000
65	21	455946200	5097.942285	5229.122559	66666.666667	0.000000	100.000000
66	21	455954000	5172.067746	5229.852051	128205.128205	0.000000	100.000000
67	22	456471200	5047.730748	5256.609863	1933.488012	0.000000	100.000000
68	22	456488600	5115.354961	5249.343750	57471.264368	0.000000	100.000000
69	22	456494900	5187.067899	5252.101074	158730.158730	0.000000	100.000000
70	23	457009600	5067.881055	5281.132324	1942.879347	0.000000	100.000000
71	23	457026500	5133.067650	5276.023926	59171.597633	0.000000	100.000000
72	23	457030500	5202.876549	5280.109863	250000.000000	0.000000	100.000000
73	24	457539800	5089.408528	5318.583008	1963.479285	0.000000	100.000000
74	24	457557500	5151.912733	5309.358398	56497.175141	0.000000	100.000000
75	24	457563500	5218.454102	5363.368164	166666.666667	0.000000	100.000000
76	25	458071100	5109.048324	5409.791504	1970.055162	0.000000	100.000000
77	25	458090500	5168.746314	5401.123047	51546.391753	0.000000	100.000000
78	25	458097800	5232.481123	5408.621582	136986.301370	0.000000	100.000000
79	26	458605000	5126.496296	5464.281738	1971.608833	0.000000	100.000000
80	26	458622300	5184.829573	5460.303711	57803.468208	0.000000	100.000000
81	26	458626400	5247.462660	5460.502441	243902.439024	0.000000	100.000000
82	27	459132800	5144.734395	5514.908691	1974.723539	0.000000	100.000000
83	27	459150800	5200.916352	5511.767578	55555.555556	0.000000	100.000000
84	27	459153800	5261.854649	5512.982910	333333.333333	0.000000	100.000000
85	28	459661000	5161.693035	5558.746582	1971.608833	0.000000	100.000000
86	28	459674700	5217.422593	5560.291992	72992.700730	0.000000	100.000000
87	28	459680100	5275.684490	5559.776855	185185.185185	0.000000	100.000000
88	29	460186800	5178.332461	5595.762207	1973.554371	0.000000	100.000000
89	29	460201600	5232.010604	5597.328125	67567.567568	0.000000	100.000000
90	29	460205200	5289.037163	5601.613281	277777.777778	0.000000	100.000000
91	30	460712000	5194.159958	5632.216309	1973.164957	0.000000	100.000000
