                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    mpki                             |       1.02 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.15 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     843501 |   99262036 |   99258205 |   99261234 |   99258205 |   99258209 |   99258208 |   99258207 |   99258207 |  264625203 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      17746 |    1364032 |    1363242 |    1364118 |    1361027 |    1365954 |    1361682 |    1361689 |    1363995 |    3616166 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      2.10% |      1.37% |      1.37% |      1.37% |      1.37% |      1.38% |      1.37% |      1.37% |      1.37% |      1.37% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.14 |       4.72 |       4.72 |       4.72 |       4.71 |       4.73 |       4.71 |       4.71 |       4.72 |       4.69 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      20960 |    1411874 |    1411013 |    1411952 |    1408798 |    1413734 |    1409455 |    1409459 |    1411768 |    3733553 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      13693 |       2399 |       2261 |       2375 |       2263 |       2267 |       2258 |       2256 |       2262 |       4065 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     65.33% |      0.17% |      0.16% |      0.17% |      0.16% |      0.16% |      0.16% |      0.16% |      0.16% |      0.11% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       5.51 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9049 |          0 |          0 |          0 |       8982 |          0 |          0 |          0 |       9044 |          0 |          0 |          0 |       9088 |          0 |          0 |          0
  average dram access latency (ns)   |      85.29 |        inf |        inf |        inf |      88.19 |        inf |        inf |        inf |      82.90 |        inf |        inf |        inf |      85.02 |        inf |        inf |        inf
  average dram queueing delay        |      31.86 |       0.00 |       0.00 |       0.00 |      34.76 |       0.00 |       0.00 |       0.00 |      29.47 |       0.00 |       0.00 |       0.00 |      31.59 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       9446 |        518 |        732 |        560 |        734 |        730 |        734 |        733 |        732 |       1148 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |         68 |        354 |         40 |        292 |         39 |         37 |         34 |         34 |         38 |         79 |          0 |          0 |          0 |          0 |          0 |          0
