                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    mpki                             |       3.88 |       7.33 |       7.07 |       7.05 |       7.09 |       7.07 |       7.11 |       7.03 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     446687 |    1441306 |    1403602 |    1369447 |    1386229 |    1409775 |    1403092 |    1384174 |     146235 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     358293 |     158645 |     128297 |     140705 |     139994 |     120912 |     121963 |     133108 |     123301 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     80.21% |     11.01% |      9.14% |     10.27% |     10.10% |      8.58% |      8.69% |      9.62% |     84.32% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.73 |       1.04 |       0.84 |       0.94 |       0.93 |       0.78 |       0.80 |       0.87 |       4.91 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     394968 |          0 |          0 |          0 |     397591 |          0 |          0 |          0 |     424602 |          0 |          0 |          0 |     428650 |          0 |          0 |          0
  average dram access latency (ns)   |     174.80 |        inf |        inf |        inf |     173.66 |        inf |        inf |        inf |     171.86 |        inf |        inf |        inf |     167.69 |        inf |        inf |        inf
  average dram queueing delay        |     121.37 |       0.00 |       0.00 |       0.00 |     120.23 |       0.00 |       0.00 |       0.00 |     118.43 |       0.00 |       0.00 |       0.00 |     114.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00% |      6.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00% |      7.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     183758 |      82304 |      83785 |      91997 |      91409 |      80498 |      80711 |      87006 |      49195 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3173 |      11252 |      11368 |      11345 |      11494 |      11129 |      11770 |      12685 |        212 |          0 |          0 |          0 |          0 |          0 |          0 |          0
