Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	846300	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	854600	240963.855422	120481.929688	120481.927711	0.000000	100.000000
2	1	6557000	525.329644	350.219757	175.364759	0.000000	100.000000
3	2	12228700	351.419736	263.564819	176.313980	0.000000	100.000000
4	3	17901300	293.169159	234.535324	176.286006	0.000000	100.000000
5	4	23575300	263.979938	219.983276	176.242510	0.000000	100.000000
6	5	29248700	246.458046	211.249741	176.261149	0.000000	100.000000
7	6	34923600	234.760383	205.415344	176.214559	0.000000	100.000000
8	7	40598100	226.404842	201.248749	176.226980	0.000000	100.000000
