Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	824900	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	831500	303030.303030	151515.156250	151515.151515	0.000000	100.000000
2	10	839200	209790.209790	139860.140625	129870.129870	0.000000	100.000000
3	5	844500	204081.632653	153061.218750	188679.245283	0.000000	100.000000
4	11	849600	202429.149798	161943.312500	196078.431373	0.000000	100.000000
5	6	853900	206896.551724	172413.796875	232558.139535	0.000000	100.000000
6	12	857700	213414.634146	182926.828125	263157.894737	0.000000	100.000000
7	7	861300	219780.219780	192307.687500	277777.777778	0.000000	100.000000
8	13	865000	224438.902743	199501.250000	270270.270270	0.000000	100.000000
9	1	868600	228832.951945	205949.656250	277777.777778	0.000000	100.000000
10	8	872500	231092.436975	210084.031250	256410.256410	0.000000	100.000000
11	14	876400	233009.708738	213592.218750	256410.256410	0.000000	100.000000
12	9	880100	235507.246377	217391.296875	270270.270270	0.000000	100.000000
13	2	883900	237288.135593	220338.984375	263157.894737	0.000000	100.000000
14	15	887700	238853.503185	222929.937500	263157.894737	0.000000	100.000000
15	3	896800	222531.293463	208623.078125	109890.109890	0.000000	100.000000
16	4	908800	202622.169249	190703.218750	83333.333333	0.000000	100.000000
