Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6460700	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6468200	266666.666667	133333.328125	133333.333333	0.000000	100.000000
2	1	6637800	16939.582157	11293.054688	5896.226415	0.000000	100.000000
3	2	6791600	12088.244183	9066.183594	6501.950585	0.000000	100.000000
4	3	6944500	10334.849111	8267.878906	6540.222368	0.000000	100.000000
5	4	7096900	9430.996542	7859.163574	6561.679790	0.000000	100.000000
6	5	7249600	8873.114463	7605.526855	6548.788474	0.000000	100.000000
7	6	7401500	8503.401361	7440.476074	6583.278473	0.000000	100.000000
8	7	7554300	8229.700073	7315.289062	6544.502618	0.000000	100.000000
9	8	7706500	8026.970621	7224.273926	6570.302234	0.000000	100.000000
10	9	7859200	7865.570254	7150.518555	6548.788474	0.000000	100.000000
11	10	8011200	7739.438891	7094.485352	6578.947368	0.000000	100.000000
12	11	8163900	7632.691404	7045.561523	6548.788474	0.000000	100.000000
13	12	8316000	7545.949442	7006.952637	6574.621959	0.000000	100.000000
14	13	8468600	7470.491558	6972.458984	6553.079948	0.000000	100.000000
15	14	8620700	7407.407407	6944.444336	6574.621959	0.000000	100.000000
16	15	8773400	7350.715614	6918.320801	6548.788474	0.000000	100.000000
17	16	8925400	7303.120055	6897.390625	6578.947368	0.000000	100.000000
18	17	9078000	7259.389447	6877.315918	6553.079948	0.000000	100.000000
19	18	9230000	7222.041671	6860.939941	6578.947368	0.000000	100.000000
20	19	9382600	7187.104281	6844.861328	6553.079948	0.000000	100.000000
21	20	9534600	7157.031784	6831.712402	6578.947368	0.000000	100.000000
22	21	9687200	7128.467380	6818.533691	6553.079948	0.000000	100.000000
23	22	9839100	7103.954535	6807.956543	6583.278473	0.000000	100.000000
24	23	9991700	7080.147267	6796.941406	6553.079948	0.000000	100.000000
25	24	10143800	7059.270723	6787.760254	6574.621959	0.000000	100.000000
26	25	10296400	7039.132362	6778.423828	6553.079948	0.000000	100.000000
27	26	10448500	7021.415317	6770.650391	6574.621959	0.000000	100.000000
28	27	10601200	7003.985026	6762.468262	6548.788474	0.000000	100.000000
29	28	10753200	6988.934188	6755.970215	6578.947368	0.000000	100.000000
30	29	10905800	6973.971339	6749.004395	6553.079948	0.000000	100.000000
31	30	11057800	6960.910139	6536.517090	6578.947368	0.000000	100.000000
32	31	11210700	6947.368421	6560.388184	6540.222368	0.000000	100.000000
33	32	11362700	6935.944512	6562.971680	6578.947368	0.000000	100.000000
34	33	11515100	6924.659702	6563.689941	6561.679790	0.000000	100.000000
35	34	11667000	6914.699499	6564.407715	6583.278473	0.000000	100.000000
36	35	11819500	6904.530865	6564.695312	6557.377049	0.000000	100.000000
37	36	11971500	6895.550555	6564.551758	6578.947368	0.000000	100.000000
38	37	12123900	6886.565899	6565.125977	6561.679790	0.000000	100.000000
39	38	12275800	6878.643531	6565.557129	6583.278473	0.000000	100.000000
40	39	12428300	6870.433675	6565.844727	6557.377049	0.000000	100.000000
41	40	12580300	6863.193673	6565.844727	6578.947368	0.000000	100.000000
42	41	12732700	6855.867347	6566.275879	6561.679790	0.000000	100.000000
43	42	12884700	6849.315068	6566.419434	6578.947368	0.000000	100.000000
44	43	13037200	6842.545427	6566.562988	6557.377049	0.000000	100.000000
45	44	13189100	6836.692230	6566.850586	6583.278473	0.000000	100.000000
46	45	13341600	6830.501824	6567.138184	6557.377049	0.000000	100.000000
47	46	13493600	6825.065051	6567.138184	6578.947368	0.000000	100.000000
48	47	13646100	6819.383750	6567.281738	6557.377049	0.000000	100.000000
49	48	13798000	6814.495795	6567.425293	6583.278473	0.000000	100.000000
50	49	13950400	6809.351509	6567.712891	6561.679790	0.000000	100.000000
51	50	14102400	6804.768572	6567.712891	6578.947368	0.000000	100.000000
52	51	14254900	6799.928152	6567.856445	6557.377049	0.000000	100.000000
53	52	14406900	6795.701090	6567.712891	6578.947368	0.000000	100.000000
54	53	14559400	6791.213405	6567.856445	6557.377049	0.000000	100.000000
55	54	14711300	6787.385160	6568.144531	6583.278473	0.000000	100.000000
56	55	14863700	6783.291682	6568.432129	6561.679790	0.000000	100.000000
57	56	15015600	6779.740266	6568.719727	6583.278473	0.000000	100.000000
58	57	15168100	6775.845832	6569.007324	6557.377049	0.000000	100.000000
59	58	15320100	6772.467661	6569.007324	6578.947368	0.000000	100.000000
