Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	354100	0.000000	0.000000	0.000000	30.000000	100.000000
1	1	541200	10689.470871	5344.735352	5344.735436	30.000000	100.000000
2	2	1145400	3791.229622	2527.486328	1655.081099	30.000000	100.000000
3	3	16464300	248.289903	186.217438	65.278839	30.000000	100.000000
4	4	17425900	292.880657	234.304520	1039.933444	30.000000	100.000000
5	5	18865300	324.128095	270.106750	694.733917	30.000000	100.000000
6	6	25020900	283.782250	243.241928	162.453701	30.000000	100.000000
7	7	27653400	293.047807	256.416840	379.867047	30.000000	100.000000
8	8	30600000	297.560992	264.498657	339.374194	30.000000	100.000000
9	9	55042400	182.854468	164.569016	40.912513	30.000000	100.000000
10	10	60520100	182.827511	166.206833	182.558373	30.000000	100.000000
11	11	65957300	182.917906	167.674744	183.918193	30.000000	100.000000
12	12	79903600	163.420260	150.849472	71.703606	30.000000	100.000000
13	13	85248300	164.911148	153.131775	187.101240	30.000000	100.000000
14	14	90340400	166.692041	155.579239	196.382632	30.000000	100.000000
15	15	104151000	154.147186	144.512985	72.408150	30.000000	100.000000
16	16	109433700	155.849490	146.681870	189.297140	30.000000	100.000000
17	17	114760100	157.334406	148.593613	187.744067	30.000000	100.000000
18	18	128622500	148.126896	140.330750	72.137581	30.000000	100.000000
19	19	133877000	149.787040	142.297684	190.313065	30.000000	100.000000
20	20	139132200	151.320706	144.114960	190.287715	30.000000	100.000000
21	21	153142500	143.989989	137.444992	71.376059	30.000000	100.000000
22	22	158386900	145.539407	139.211609	190.679582	30.000000	100.000000
23	23	163600300	147.017205	140.891479	191.813404	30.000000	100.000000
24	24	177771600	140.910564	135.274139	70.565156	30.000000	100.000000
25	25	182940500	142.398339	136.921478	193.464760	30.000000	100.000000
26	26	188147200	143.775251	138.450241	192.060230	30.000000	100.000000
27	27	202749100	138.343339	133.402512	68.484238	30.000000	100.000000
28	28	208172300	139.545045	134.733154	184.392978	30.000000	100.000000
29	29	213469600	140.768738	136.076447	188.775414	30.000000	100.000000
30	30	227031300	136.758351	132.346786	73.737068	30.000000	100.000000
31	31	232220800	138.010331	129.489166	192.696792	30.000000	100.000000
32	32	237361900	139.235924	127.002136	194.510902	30.000000	100.000000
