Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	24958500	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	24983400	80321.285141	40160.640625	40160.642570	0.000000	100.000000
2	0	24990000	95238.095238	63492.062500	151515.151515	0.000000	100.000000
3	0	24994000	112676.056338	84507.046875	250000.000000	0.000000	100.000000
4	10	25611500	7656.967841	6125.574219	1619.433198	0.000000	100.000000
5	10	25620600	9062.075215	7551.729492	109890.109890	0.000000	100.000000
6	10	25625300	10497.900420	8998.200195	212765.957447	0.000000	100.000000
7	20	26216800	6357.784312	5563.061523	1690.617075	0.000000	100.000000
8	20	26239200	7027.406887	6246.583984	44642.857143	0.000000	100.000000
9	20	26242400	7788.768596	7009.891602	312500.000000	0.000000	100.000000
10	30	26822500	5901.287554	5364.806641	1723.840717	0.000000	100.000000
11	30	26854100	6330.449462	5802.912109	31645.569620	0.000000	100.000000
12	30	26857100	6847.150532	6320.446289	333333.333333	0.000000	100.000000
13	40	27428200	5668.704701	5263.797363	1751.006829	0.000000	100.000000
14	40	27464500	5985.634477	5586.592285	27548.209366	0.000000	100.000000
15	40	27475400	6357.026501	5959.712402	91743.119266	0.000000	100.000000
16	50	28034100	5527.376772	5202.236816	1789.869340	0.000000	100.000000
17	50	28074900	5775.895264	5455.012207	24509.803922	0.000000	100.000000
18	50	28093500	6060.606061	5741.626465	53763.440860	0.000000	100.000000
19	60	28639900	5432.715815	5161.080078	1830.161054	0.000000	100.000000
20	60	28685400	5634.709812	5366.390137	21978.021978	0.000000	100.000000
21	60	28711800	5861.508539	5595.076172	37878.787879	0.000000	100.000000
22	70	29245800	5364.681734	5131.435059	1872.659176	0.000000	100.000000
23	70	29295900	5533.268779	5302.715820	19960.079840	0.000000	100.000000
24	70	29329700	5719.253294	5490.483398	29585.798817	0.000000	100.000000
25	80	29851600	5313.604872	5109.235352	1916.075877	0.000000	100.000000
26	80	29906400	5456.860486	5254.754395	18248.175182	0.000000	100.000000
27	80	29948000	5611.784748	5411.363770	24038.461538	0.000000	100.000000
28	90	30457600	5273.590224	5091.742676	1962.323391	0.000000	100.000000
29	90	30516900	5397.236615	5217.328613	16863.406408	0.000000	100.000000
30	90	30565900	5528.408888	5350.073242	20408.163265	0.000000	100.000000
