                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    mpki                             |       0.64 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.06 |       0.02 |       0.04 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1770 |       2764 |       2657 |       2660 |       2767 |       6517 |      21545 |       5909 |      15779 |      10856 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        490 |        151 |        134 |        133 |        148 |        134 |        133 |        134 |        134 |        160 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     27.68% |      5.46% |      5.04% |      5.00% |      5.35% |      2.06% |      0.62% |      2.27% |      0.85% |      1.47% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     219301 |   48386516 |   48384957 |   48384957 |   48386197 |   48384963 |   48384957 |   48384963 |   48384957 |  129007516 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       2552 |      55602 |      55431 |      55430 |      55581 |      55432 |      55431 |      55432 |      55430 |     137828 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.16% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.03 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.16 |       0.14 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     844695 |  123008000 |  123003559 |  123003562 |  123007195 |  123003563 |  123003560 |  123003563 |  123003559 |  327946149 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      17730 |    1393717 |    1391503 |    1392152 |    1393461 |    1396581 |    1391745 |    1391498 |    1393098 |    3689205 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      2.10% |      1.13% |      1.13% |      1.13% |      1.13% |      1.14% |      1.13% |      1.13% |      1.13% |      1.12% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.12 |       3.90 |       3.90 |       3.90 |       3.90 |       3.91 |       3.90 |       3.90 |       3.90 |       3.87 |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      20949 |    1449538 |    1447140 |    1447788 |    1449257 |    1452221 |    1447382 |    1447135 |    1448734 |    3827563 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      13671 |       2608 |       2403 |       2401 |       2558 |       2404 |       2401 |       2399 |       2397 |       4275 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     65.26% |      0.18% |      0.17% |      0.17% |      0.18% |      0.17% |      0.17% |      0.17% |      0.17% |      0.11% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       5.49 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9372 |          0 |          0 |          0 |       9330 |          0 |          0 |          0 |       9423 |          0 |          0 |          0 |       9456 |          0 |          0 |          0
  average dram access latency (ns)   |      83.81 |        inf |        inf |        inf |      93.74 |        inf |        inf |        inf |      80.82 |        inf |        inf |        inf |      89.50 |        inf |        inf |        inf
  average dram queueing delay        |      30.38 |       0.00 |       0.00 |       0.00 |      40.31 |       0.00 |       0.00 |       0.00 |      27.39 |       0.00 |       0.00 |       0.00 |      36.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       9423 |        529 |        742 |        746 |        594 |        750 |        748 |        745 |        745 |       1159 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |         66 |        380 |         44 |         38 |        294 |         36 |         36 |         36 |         37 |         80 |          0 |          0 |          0 |          0 |          0 |          0
