                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
    num cache misses                 |     375134 |    4528704 |    4546029 |     139859 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      1.48% |      3.02% |      3.01% |      1.78% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.78 |       7.48 |       7.47 |       5.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     447161 |    5857638 |    5884276 |     145918 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     362604 |     578084 |     523432 |     123358 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     81.09% |      9.87% |      8.90% |     84.54% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.65 |       0.96 |       0.86 |       4.92 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     440717 |          0 |          0 |          0 |     436550 |          0 |          0 |          0 |     475539 |          0 |          0 |          0 |     443585 |          0 |          0 |          0
  average dram access latency (ns)   |     176.44 |        inf |        inf |        inf |     172.96 |        inf |        inf |        inf |     170.93 |        inf |        inf |        inf |     174.04 |        inf |        inf |        inf
  average dram queueing delay        |     123.01 |       0.00 |       0.00 |       0.00 |     119.53 |       0.00 |       0.00 |       0.00 |     117.50 |       0.00 |       0.00 |       0.00 |     120.61 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00% |      3.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     187469 |     335688 |     330344 |      49202 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2213 |      94467 |      87603 |        224 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
