Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	442256700	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	444137800	1063.207698	531.603821	531.603849	0.000000	100.000000
2	0	444160200	1576.044129	1050.696045	44642.857143	0.000000	100.000000
3	0	444165400	2095.667208	1571.750488	192307.692308	0.000000	100.000000
4	1	445468000	1557.001837	1245.601440	767.695378	0.000000	100.000000
5	1	445498300	1850.937808	1542.448120	33003.300330	0.000000	100.000000
6	1	445504300	2155.437862	1847.518066	166666.666667	0.000000	100.000000
7	2	446739900	1784.439686	1561.384766	809.323406	0.000000	100.000000
8	2	446744300	2005.526339	1782.690063	227272.727273	0.000000	100.000000
9	2	446748900	2226.080762	2003.472656	217391.304348	0.000000	100.000000
10	3	447963900	1927.389964	1752.172729	823.045267	0.000000	100.000000
11	3	447975500	2098.342310	1923.480469	86206.896552	0.000000	100.000000
12	3	447980300	2271.297785	2096.582520	208333.333333	0.000000	100.000000
13	4	449171000	2024.789205	1880.161377	839.842110	0.000000	100.000000
14	4	449184500	2165.189526	2020.843628	74074.074074	0.000000	100.000000
15	4	449189100	2308.003000	2163.752930	217391.304348	0.000000	100.000000
16	5	450355200	2099.154164	1975.674561	857.559386	0.000000	100.000000
17	5	450369400	2218.743452	2095.479980	70422.535211	0.000000	100.000000
18	5	450392500	2335.357310	2212.443848	43290.043290	0.000000	100.000000
19	6	451586100	2143.760585	2036.572510	837.801609	0.000000	100.000000
20	6	451604300	2246.565963	2139.586670	54945.054945	0.000000	100.000000
21	6	451616400	2350.502687	2243.661621	82644.628099	0.000000	100.000000
22	7	452806400	2180.156782	2085.367432	840.336134	0.000000	100.000000
23	7	452818900	2272.253887	2177.576660	80000.000000	0.000000	100.000000
24	7	452823300	2365.945526	2271.307617	227272.727273	0.000000	100.000000
25	8	454009000	2212.332905	2127.243164	843.383655	0.000000	100.000000
26	8	454036500	2292.059288	2207.168213	36363.636364	0.000000	100.000000
27	8	454044500	2375.337213	2290.503662	125000.000000	0.000000	100.000000
28	9	455223700	2236.446364	2159.327393	848.032564	0.000000	100.000000
29	9	455232300	2312.031814	2234.964111	116279.069767	0.000000	100.000000
30	9	455239200	2387.829771	2310.802979	144927.536232	0.000000	100.000000
31	10	456398700	2262.763400	2446.802490	862.440707	0.000000	100.000000
32	10	456431000	2328.157299	2444.828369	30959.752322	0.000000	100.000000
33	10	456442400	2396.779856	2443.593750	87719.298246	0.000000	100.000000
34	11	457621500	2277.933979	2468.424805	848.104486	0.000000	100.000000
35	11	457630300	2341.676640	2472.799316	113636.363636	0.000000	100.000000
36	11	457634900	2406.003303	2473.084473	217391.304348	0.000000	100.000000
