Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	823300	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	892900	28735.632184	14367.816406	14367.816092	0.000000	100.000000
2	0	6736600	507.330932	338.220612	171.124459	0.000000	100.000000
3	0	12522100	341.915410	256.436554	172.845908	0.000000	100.000000
4	0	17235200	304.656987	243.725586	212.174577	0.000000	100.000000
5	0	23005800	270.483489	225.402908	173.292205	0.000000	100.000000
6	0	29826500	241.352678	206.873734	146.612518	0.000000	100.000000
7	0	36641900	223.347646	195.429184	146.726531	0.000000	100.000000
8	0	42394100	216.498119	192.442780	173.846528	0.000000	100.000000
9	0	52463300	193.648335	174.283493	99.312756	0.000000	100.000000
10	0	59321100	188.041260	170.946594	145.819359	0.000000	100.000000
11	0	65133800	186.594724	171.045166	172.037091	0.000000	100.000000
12	0	70935700	185.416560	171.153748	172.357331	0.000000	100.000000
13	0	76704200	184.499657	171.321106	173.355292	0.000000	100.000000
14	0	82518500	183.609319	171.368698	171.989749	0.000000	100.000000
15	0	88457000	182.578163	171.167038	168.392692	0.000000	100.000000
16	0	95298300	179.941784	169.356979	146.171049	0.000000	100.000000
