Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6351200	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6371300	99502.487562	49751.242188	49751.243781	0.000000	100.000000
2	0	6378300	110701.107011	73800.734375	142857.142857	0.000000	100.000000
3	0	6382600	127388.535032	95541.398438	232558.139535	0.000000	100.000000
4	5	6544600	25853.154085	20682.523438	6172.839506	0.000000	100.000000
5	5	6548400	30425.963489	25354.968750	263157.894737	0.000000	100.000000
6	5	6552100	34843.205575	29865.605469	270270.270270	0.000000	100.000000
7	10	6699600	22962.112514	20091.847656	6779.661017	0.000000	100.000000
8	10	6703200	25568.181818	22727.273438	277777.777778	0.000000	100.000000
9	10	6706700	28129.395218	25316.455078	285714.285714	0.000000	100.000000
10	15	6851300	21995.600880	19996.000000	6915.629322	0.000000	100.000000
11	15	6856700	23738.872404	21760.632812	185185.185185	0.000000	100.000000
12	15	6863400	25380.710660	23428.349609	149253.731343	0.000000	100.000000
13	20	7002300	21502.073414	19966.210938	7199.424046	0.000000	100.000000
14	20	7007700	22848.438690	21325.210938	185185.185185	0.000000	100.000000
15	20	7020100	23919.868441	22424.876953	80645.161290	0.000000	100.000000
16	25	7153400	21191.722762	19945.150391	7501.875469	0.000000	100.000000
17	25	7159800	22260.697502	21023.992188	156250.000000	0.000000	100.000000
18	25	7176800	23013.565891	21802.324219	58823.529412	0.000000	100.000000
19	30	7304400	20981.955518	19932.857422	7836.990596	0.000000	100.000000
20	30	7310200	21897.810219	20855.056641	172413.793103	0.000000	100.000000
21	30	7333600	22394.136808	21376.220703	42735.042735	0.000000	100.000000
22	35	7455400	20829.559862	19923.925781	8210.180624	0.000000	100.000000
23	35	7462300	21600.216002	20700.207031	144927.536232	0.000000	100.000000
24	35	7490400	21945.224719	21067.416016	35587.188612	0.000000	100.000000
25	40	7606500	20712.180355	19915.558594	8613.264427	0.000000	100.000000
26	40	7612700	21403.091558	20610.384766	161290.322581	0.000000	100.000000
27	40	7647200	21604.938272	20833.333984	28985.507246	0.000000	100.000000
28	45	7757600	20620.022753	19908.988281	9057.971014	0.000000	100.000000
29	45	7764700	21223.912274	20516.449219	140845.070423	0.000000	100.000000
30	45	7803900	21339.574585	20651.201172	25510.204082	0.000000	100.000000
31	50	7908800	20544.427324	19512.195312	9532.888465	0.000000	100.000000
32	50	7915400	21097.046414	19517.271484	151515.151515	0.000000	100.000000
33	50	7960700	21124.572849	19010.203125	22075.055188	0.000000	100.000000
34	55	8059900	20483.408439	19798.060547	10080.645161	0.000000	100.000000
35	55	8067400	20976.576157	19749.835938	133333.333333	0.000000	100.000000
36	55	8117400	20948.929906	19165.654297	20000.000000	0.000000	100.000000
37	60	8210900	20433.403237	19850.458984	10695.187166	0.000000	100.000000
38	60	8217700	20894.722743	19808.517578	147058.823529	0.000000	100.000000
39	60	8274000	20802.995631	19141.199219	17761.989343	0.000000	100.000000
40	65	8362000	20389.894569	19858.343750	11363.636364	0.000000	100.000000
41	65	8369600	20808.561237	19829.466797	131578.947368	0.000000	100.000000
42	65	8430600	20679.042031	19142.419922	16393.442623	0.000000	100.000000
43	70	8512900	20354.350742	19859.658203	12150.668287	0.000000	100.000000
44	70	8519900	20749.757919	19838.644531	142857.142857	0.000000	100.000000
45	70	8587300	20571.530790	19142.419922	14836.795252	0.000000	100.000000
46	75	8663900	20322.566697	19860.972656	13054.830287	0.000000	100.000000
47	75	8671700	20685.197156	19842.582031	128205.128205	0.000000	100.000000
48	75	8743900	20478.956827	19143.640625	13850.415512	0.000000	100.000000
49	80	8815000	20293.855021	19859.658203	14064.697609	0.000000	100.000000
50	80	8822200	20639.417240	19841.269531	138888.888889	0.000000	100.000000
51	80	8900700	20396.156109	19143.640625	12738.853503	0.000000	100.000000
52	85	8966000	20269.236653	19859.658203	15313.935681	0.000000	100.000000
53	85	8974200	20587.113992	19842.582031	121951.219512	0.000000	100.000000
54	85	9057400	20323.701131	19144.863281	12019.230769	0.000000	100.000000
55	90	9117000	20247.306385	19860.972656	16778.523490	0.000000	100.000000
56	90	9124800	20550.908566	19839.958984	128205.128205	0.000000	100.000000
57	90	9214200	20258.470136	19144.863281	11185.682327	0.000000	100.000000
58	95	9268000	20227.646736	19862.287109	18587.360595	0.000000	100.000000
59	95	9276800	20508.613618	19839.958984	113636.363636	0.000000	100.000000
60	95	9370900	20200.682187	19144.863281	10626.992561	0.000000	100.000000
