Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	358300	0.000000	0.000000	0.000000	30.000000	100.000000
1	1	546600	10621.348911	5310.674316	5310.674456	30.000000	100.000000
2	2	1181100	3646.086534	2430.724365	1576.044129	30.000000	100.000000
3	3	16451300	248.555272	186.416443	65.487027	30.000000	100.000000
4	4	17458400	292.395951	233.916763	992.950055	30.000000	100.000000
5	5	18868700	324.142104	270.118408	709.068992	30.000000	100.000000
6	6	25000200	284.069004	243.487717	163.092229	30.000000	100.000000
7	7	27689600	292.704701	256.116608	371.830148	30.000000	100.000000
8	8	30695400	296.666458	263.703522	332.690132	30.000000	100.000000
9	9	55259400	182.145713	163.931152	40.709982	30.000000	100.000000
10	10	60851200	181.839522	165.308655	178.833292	30.000000	100.000000
11	11	66305200	181.964581	166.800873	183.351669	30.000000	100.000000
12	12	80364200	162.488017	149.988937	71.128814	30.000000	100.000000
13	13	85710900	164.025466	152.309357	187.031253	30.000000	100.000000
14	14	90816900	165.821713	154.766937	195.848022	30.000000	100.000000
15	15	104807200	153.184955	143.610901	71.478096	30.000000	100.000000
16	16	110158800	154.826253	145.718826	186.860004	30.000000	100.000000
17	17	115495500	156.335224	147.649933	187.381715	30.000000	100.000000
18	18	129520700	147.101633	139.359436	71.300231	30.000000	100.000000
19	19	134796100	148.767683	141.329300	189.559086	30.000000	100.000000
20	20	140050800	150.330190	143.171616	190.305821	30.000000	100.000000
21	21	153966300	143.221707	136.711639	71.862312	30.000000	100.000000
22	22	159252800	144.750133	138.456650	189.161071	30.000000	100.000000
23	23	164478800	146.234017	140.140930	191.350938	30.000000	100.000000
24	24	178792000	140.108063	134.503738	69.865579	30.000000	100.000000
25	25	184053400	141.538887	136.095078	190.063481	30.000000	100.000000
26	26	189410100	142.818000	137.528442	186.682099	30.000000	100.000000
27	27	203999600	137.496667	132.586075	68.542445	30.000000	100.000000
28	28	209438300	138.702889	133.920029	183.867468	30.000000	100.000000
29	29	214740900	139.936730	135.272171	188.586731	30.000000	100.000000
30	30	228321500	135.986861	131.600189	73.634449	30.000000	100.000000
31	31	233537700	137.233392	128.760284	191.710441	30.000000	100.000000
32	32	238715100	138.447907	126.297707	193.147139	30.000000	100.000000
